time	W	temp4	temp5	temp6	temp7
1618453968.5883284	8.973	80.0	83.0	84.0	74.0	
1618453968.6270638	8.973	78.0	82.0	84.0	74.0	
1618453968.6626627	8.973	78.0	83.0	83.0	74.0	
1618453968.6997046	8.973	78.0	83.0	85.0	74.0	
1618453968.7394226	8.973	78.0	83.0	84.0	74.0	
1618453968.778799	8.973	78.0	83.0	84.0	75.0	
1618453968.814941	8.973	79.0	83.0	84.0	74.0	
1618453968.8520281	8.973	79.0	83.0	84.0	75.0	
1618453968.8867793	8.973	80.0	83.0	84.0	74.0	
1618453968.920383	8.973	79.0	83.0	84.0	74.0	
1618453968.9590957	8.973	80.0	83.0	84.0	75.0	
1618453968.997046	8.973	80.0	83.0	84.0	74.0	
1618453969.036025	8.973	79.0	83.0	84.0	74.0	
1618453969.072994	8.973	79.0	83.0	85.0	74.0	
1618453969.1089046	8.973	79.0	83.0	84.0	74.0	
1618453969.1448643	8.848	79.0	83.0	85.0	74.0	
1618453969.1795232	8.848	79.0	83.0	85.0	74.0	
1618453969.2185228	8.848	79.0	83.0	84.0	75.0	
1618453969.2548623	8.848	79.0	83.0	84.0	74.0	
1618453969.2902448	8.848	79.0	83.0	84.0	74.0	
1618453969.3280187	8.848	79.0	83.0	84.0	74.0	
1618453969.3640323	8.848	79.0	83.0	85.0	74.0	
1618453969.4011497	8.848	79.0	83.0	85.0	75.0	
1618453969.436293	8.848	80.0	83.0	85.0	75.0	
1618453969.4719477	8.848	78.0	83.0	85.0	75.0	
1618453969.5091872	8.848	79.0	83.0	85.0	75.0	
1618453969.5444787	8.848	78.0	83.0	85.0	74.0	
1618453969.578444	8.848	79.0	83.0	85.0	75.0	
1618453969.6140573	8.848	79.0	84.0	85.0	75.0	
1618453969.6516745	8.848	80.0	84.0	85.0	75.0	
1618453969.688792	8.848	79.0	84.0	84.0	74.0	
1618453969.7260969	8.848	80.0	83.0	85.0	75.0	
1618453969.7645023	8.848	79.0	83.0	85.0	75.0	
1618453969.8010423	8.848	80.0	83.0	85.0	74.0	
1618453969.8397765	8.848	79.0	84.0	84.0	75.0	
1618453969.8754315	8.848	80.0	84.0	85.0	75.0	
1618453969.9139662	8.848	81.0	84.0	85.0	75.0	
1618453969.9505227	8.848	80.0	85.0	85.0	75.0	
1618453969.9883566	8.848	80.0	85.0	86.0	76.0	
1618453970.0209923	8.848	81.0	85.0	87.0	76.0	
1618453970.0585134	9.683	81.0	86.0	87.0	76.0	
1618453970.0958045	9.683	82.0	85.0	87.0	77.0	
1618453970.134136	9.683	80.0	86.0	86.0	76.0	
1618453970.1716716	9.683	80.0	85.0	85.0	75.0	
1618453970.211405	9.683	79.0	85.0	85.0	75.0	
1618453970.2480905	9.683	79.0	84.0	85.0	75.0	
1618453970.2838995	9.683	79.0	84.0	85.0	75.0	
1618453970.3246973	9.683	78.0	83.0	84.0	74.0	
1618453970.3652546	9.683	79.0	83.0	84.0	74.0	
1618453970.4070864	9.683	79.0	83.0	84.0	74.0	
1618453970.447448	9.683	79.0	83.0	84.0	74.0	
1618453970.4873145	9.683	80.0	83.0	85.0	74.0	
1618453970.5277073	9.683	79.0	83.0	85.0	74.0	
1618453970.563094	9.683	79.0	83.0	85.0	75.0	
1618453970.602869	9.683	79.0	84.0	85.0	75.0	
1618453970.6399105	9.683	79.0	83.0	84.0	75.0	
1618453970.6809983	9.683	79.0	83.0	84.0	74.0	
1618453970.721445	9.683	78.0	83.0	83.0	74.0	
1618453970.7652466	9.683	78.0	82.0	83.0	74.0	
1618453970.8074977	9.683	79.0	82.0	83.0	73.0	
1618453970.849676	9.683	78.0	82.0	83.0	74.0	
1618453970.8906538	9.683	78.0	82.0	83.0	74.0	
1618453970.9293804	9.683	78.0	81.0	84.0	74.0	
1618453970.9659302	9.683	78.0	82.0	84.0	74.0	
1618453971.0035906	9.683	79.0	83.0	84.0	75.0	
1618453971.0414822	9.683	79.0	83.0	84.0	74.0	
1618453971.0794494	9.683	79.0	83.0	85.0	75.0	
1618453971.1151316	9.683	79.0	83.0	84.0	75.0	
1618453971.1498075	9.683	79.0	83.0	85.0	75.0	
1618453971.1876364	9.683	79.0	83.0	84.0	75.0	
1618453971.229089	9.683	78.0	82.0	84.0	74.0	
1618453971.265342	9.683	78.0	82.0	83.0	74.0	
1618453971.2984571	9.683	78.0	82.0	84.0	74.0	
1618453971.3364081	9.683	78.0	82.0	84.0	74.0	
1618453971.3757057	9.683	77.0	82.0	84.0	74.0	
1618453971.4110665	8.389	78.0	82.0	83.0	74.0	
1618453971.4525747	8.389	78.0	82.0	84.0	73.0	
1618453971.491311	8.389	78.0	83.0	84.0	74.0	
1618453971.5260272	8.389	79.0	83.0	85.0	74.0	
1618453971.5616195	8.389	79.0	83.0	84.0	75.0	
1618453971.5997753	8.389	79.0	83.0	84.0	75.0	
1618453971.6356497	8.389	79.0	83.0	84.0	75.0	
1618453971.6732674	8.389	79.0	83.0	84.0	75.0	
1618453971.7084608	8.389	80.0	83.0	85.0	75.0	
1618453971.7464986	8.389	79.0	83.0	85.0	75.0	
1618453971.7809668	8.389	80.0	83.0	85.0	75.0	
1618453971.815686	8.389	80.0	83.0	85.0	75.0	
1618453971.8502195	8.389	79.0	83.0	85.0	75.0	
1618453971.8889058	8.389	80.0	84.0	85.0	75.0	
1618453971.9259164	8.389	79.0	84.0	85.0	75.0	
1618453971.9638844	8.389	80.0	83.0	85.0	75.0	
1618453972.0033038	8.389	79.0	83.0	84.0	74.0	
1618453972.0390618	8.389	79.0	82.0	83.0	74.0	
1618453972.0796418	8.389	78.0	82.0	83.0	74.0	
1618453972.1187818	9.05	79.0	82.0	83.0	73.0	
1618453972.1605368	9.05	77.0	82.0	83.0	74.0	
1618453972.2008417	9.05	78.0	82.0	84.0	74.0	
1618453972.2378933	9.05	78.0	82.0	84.0	74.0	
1618453972.2747376	9.05	79.0	83.0	84.0	74.0	
1618453972.3111079	9.05	79.0	83.0	83.0	75.0	
1618453972.3490467	9.05	79.0	83.0	84.0	75.0	
1618453972.3839993	9.05	80.0	84.0	85.0	75.0	
1618453972.4188523	9.05	80.0	83.0	85.0	75.0	
1618453972.454331	9.05	80.0	83.0	85.0	75.0	
1618453972.4944494	9.05	79.0	83.0	84.0	74.0	
1618453972.531373	9.05	78.0	82.0	84.0	74.0	
1618453972.5708122	9.05	78.0	82.0	84.0	74.0	
1618453972.612865	9.05	79.0	82.0	83.0	74.0	
1618453972.650051	9.05	78.0	82.0	83.0	74.0	
1618453972.6867833	9.05	78.0	82.0	83.0	74.0	
1618453972.7243419	9.05	78.0	82.0	82.0	73.0	
1618453972.7582476	9.05	79.0	82.0	83.0	74.0	
1618453972.7942572	9.05	79.0	82.0	84.0	75.0	
1618453972.827935	9.05	79.0	82.0	85.0	75.0	
1618453972.8621027	9.05	78.0	82.0	84.0	75.0	
1618453972.8986552	9.05	79.0	83.0	84.0	74.0	
1618453972.9317086	9.05	79.0	83.0	85.0	75.0	
1618453972.9647944	9.05	80.0	83.0	85.0	75.0	
1618453973.0036232	9.05	79.0	83.0	84.0	75.0	
1618453973.0437522	9.05	79.0	83.0	84.0	74.0	
1618453973.0835662	9.05	79.0	82.0	83.0	74.0	
1618453973.1227005	9.05	78.0	82.0	84.0	74.0	
1618453973.1570582	8.397	79.0	82.0	83.0	74.0	
1618453973.19109	8.397	79.0	82.0	83.0	74.0	
1618453973.2305508	8.397	78.0	82.0	84.0	74.0	
1618453973.2666574	8.397	79.0	83.0	84.0	74.0	
1618453973.3020952	8.397	79.0	83.0	84.0	74.0	
1618453973.3435416	8.397	77.0	83.0	84.0	74.0	
1618453973.3797543	8.397	79.0	83.0	85.0	75.0	
1618453973.4153337	8.397	80.0	84.0	85.0	75.0	
1618453973.4560277	8.397	79.0	84.0	84.0	75.0	
1618453973.4952028	8.397	80.0	83.0	84.0	75.0	
1618453973.5358171	8.397	79.0	83.0	84.0	74.0	
1618453973.5768213	8.397	78.0	82.0	84.0	74.0	
1618453973.6168556	8.397	78.0	82.0	84.0	74.0	
1618453973.6606543	8.397	77.0	82.0	82.0	74.0	
1618453973.7003717	8.397	79.0	82.0	83.0	74.0	
1618453973.7410998	8.397	78.0	82.0	83.0	74.0	
1618453973.7811487	8.397	79.0	82.0	83.0	74.0	
1618453973.8194413	8.397	79.0	83.0	84.0	74.0	
1618453973.8568587	8.397	79.0	83.0	85.0	74.0	
1618453973.8949661	8.397	79.0	83.0	84.0	75.0	
1618453973.9329581	8.397	79.0	83.0	84.0	75.0	
1618453973.9712934	8.397	79.0	84.0	84.0	75.0	
1618453974.0068433	8.397	79.0	83.0	84.0	75.0	
1618453974.0461767	8.397	78.0	83.0	84.0	75.0	
1618453974.0820618	8.519	79.0	83.0	84.0	74.0	
1618453974.1183074	8.519	79.0	83.0	83.0	74.0	
1618453974.1594312	8.519	79.0	82.0	83.0	74.0	
1618453974.196219	8.519	79.0	82.0	83.0	73.0	
1618453974.23546	8.519	78.0	82.0	84.0	74.0	
1618453974.2766902	8.519	79.0	82.0	83.0	74.0	
1618453974.3142838	8.519	79.0	83.0	84.0	74.0	
1618453974.350084	8.519	80.0	83.0	83.0	75.0	
1618453974.3868098	8.519	79.0	83.0	84.0	75.0	
1618453974.4225512	8.519	79.0	84.0	84.0	74.0	
1618453974.4589381	8.519	79.0	83.0	85.0	75.0	
1618453974.4953647	8.519	79.0	83.0	85.0	75.0	
1618453974.5335977	8.519	79.0	83.0	84.0	75.0	
1618453974.5733397	8.519	79.0	82.0	84.0	74.0	
1618453974.6129456	8.519	78.0	83.0	84.0	74.0	
1618453974.6521237	8.519	78.0	82.0	84.0	74.0	
1618453974.6920516	8.519	78.0	82.0	84.0	74.0	
1618453974.7298148	8.519	78.0	82.0	84.0	74.0	
1618453974.767828	8.519	78.0	82.0	84.0	74.0	
1618453974.8034704	8.519	80.0	83.0	84.0	75.0	
1618453974.843014	8.519	80.0	83.0	84.0	75.0	
1618453974.880674	8.519	79.0	83.0	84.0	75.0	
1618453974.916481	8.519	79.0	83.0	84.0	75.0	
1618453974.955065	8.519	79.0	83.0	85.0	74.0	
1618453974.9954598	8.519	79.0	84.0	84.0	74.0	
1618453975.0347538	8.519	80.0	83.0	84.0	75.0	
1618453975.070312	8.519	79.0	84.0	85.0	75.0	
1618453975.1080153	8.859	80.0	83.0	84.0	76.0	
1618453975.1464598	8.859	79.0	84.0	85.0	75.0	
1618453975.182682	8.859	80.0	84.0	84.0	76.0	
1618453975.2212853	8.859	79.0	84.0	85.0	75.0	
1618453975.2547128	8.859	80.0	84.0	86.0	75.0	
1618453975.2964227	8.859	80.0	83.0	85.0	75.0	
1618453975.3361533	8.859	79.0	83.0	84.0	75.0	
1618453975.3733177	8.859	79.0	83.0	84.0	75.0	
1618453975.4155757	8.859	79.0	83.0	83.0	74.0	
1618453975.4541535	8.859	79.0	83.0	84.0	74.0	
1618453975.4920459	8.859	78.0	82.0	84.0	74.0	
1618453975.5321288	8.859	79.0	82.0	84.0	74.0	
1618453975.5685275	8.859	78.0	83.0	85.0	74.0	
1618453975.6060421	8.859	79.0	83.0	84.0	74.0	
1618453975.639518	8.859	79.0	84.0	85.0	75.0	
1618453975.6768441	8.859	80.0	84.0	84.0	75.0	
1618453975.71304	8.859	79.0	83.0	85.0	75.0	
1618453975.7484546	8.859	78.0	83.0	85.0	75.0	
1618453975.7846959	8.859	79.0	83.0	86.0	75.0	
1618453975.821343	8.859	79.0	83.0	85.0	75.0	
1618453975.8583424	8.859	79.0	83.0	84.0	75.0	
1618453975.8949642	8.859	79.0	83.0	84.0	74.0	
1618453975.9333277	8.859	78.0	82.0	84.0	74.0	
1618453975.9718661	8.859	78.0	83.0	84.0	74.0	
1618453976.0106835	8.859	78.0	82.0	83.0	74.0	
1618453976.0476654	8.859	78.0	82.0	83.0	74.0	
1618453976.084648	8.859	79.0	83.0	85.0	74.0	
1618453976.1220672	9.16	80.0	83.0	85.0	75.0	
1618453976.1582873	9.16	79.0	83.0	84.0	74.0	
1618453976.1972418	9.16	80.0	83.0	85.0	75.0	
1618453976.232429	9.16	79.0	83.0	85.0	75.0	
1618453976.2677982	9.16	80.0	83.0	85.0	75.0	
1618453976.30328	9.16	79.0	83.0	84.0	75.0	
1618453976.340485	9.16	79.0	83.0	85.0	75.0	
1618453976.3754127	9.16	79.0	83.0	84.0	75.0	
1618453976.4162538	9.16	79.0	83.0	84.0	74.0	
1618453976.455096	9.16	78.0	83.0	84.0	75.0	
1618453976.491568	9.16	78.0	83.0	84.0	74.0	
1618453976.528691	9.16	78.0	83.0	84.0	74.0	
1618453976.5669155	9.16	79.0	82.0	84.0	74.0	
1618453976.6005633	9.16	78.0	83.0	85.0	74.0	
1618453976.6412623	9.16	80.0	83.0	85.0	74.0	
1618453976.6786678	9.16	79.0	83.0	85.0	75.0	
1618453976.7138274	9.16	79.0	83.0	85.0	75.0	
1618453976.7485225	9.16	80.0	83.0	86.0	75.0	
1618453976.7821863	9.16	80.0	83.0	85.0	75.0	
1618453976.8172264	9.16	80.0	84.0	85.0	75.0	
1618453976.8572862	9.16	79.0	83.0	84.0	75.0	
1618453976.8962889	9.16	79.0	83.0	84.0	74.0	
1618453976.9362643	9.16	79.0	83.0	84.0	74.0	
1618453976.9757211	9.16	79.0	83.0	84.0	74.0	
1618453977.0153804	9.16	79.0	83.0	84.0	75.0	
1618453977.0512285	9.16	79.0	83.0	84.0	74.0	
1618453977.0849378	9.16	80.0	83.0	84.0	74.0	
1618453977.1202815	9.16	80.0	83.0	84.0	75.0	
1618453977.1551712	8.695	79.0	83.0	84.0	75.0	
1618453977.1948986	8.695	80.0	83.0	85.0	74.0	
1618453977.2284112	8.695	80.0	83.0	84.0	75.0	
1618453977.2661364	8.695	80.0	84.0	85.0	75.0	
1618453977.3051357	8.695	79.0	84.0	85.0	75.0	
1618453977.3445444	8.695	80.0	83.0	84.0	75.0	
1618453977.3815856	8.695	79.0	83.0	84.0	75.0	
1618453977.422177	8.695	78.0	83.0	84.0	75.0	
1618453977.4624193	8.695	79.0	83.0	83.0	75.0	
1618453977.4997299	8.695	78.0	83.0	84.0	74.0	
1618453977.540679	8.695	79.0	82.0	84.0	75.0	
1618453977.5802188	8.695	78.0	82.0	83.0	74.0	
1618453977.6183836	8.695	79.0	83.0	84.0	75.0	
1618453977.656489	8.695	80.0	83.0	84.0	75.0	
1618453977.6958723	8.695	79.0	83.0	84.0	75.0	
1618453977.7364402	8.695	80.0	83.0	84.0	76.0	
1618453977.7716653	8.695	80.0	83.0	85.0	76.0	
1618453977.8098786	8.695	80.0	84.0	85.0	75.0	
1618453977.8489707	8.695	80.0	84.0	85.0	75.0	
1618453977.8885245	8.695	78.0	83.0	85.0	75.0	
1618453977.9281354	8.695	79.0	83.0	84.0	75.0	
1618453977.9652746	8.695	78.0	82.0	85.0	74.0	
1618453978.0033982	8.695	79.0	83.0	84.0	74.0	
1618453978.0384722	8.695	79.0	83.0	83.0	75.0	
1618453978.0743952	8.527	79.0	82.0	84.0	75.0	
1618453978.1122234	8.527	80.0	83.0	84.0	75.0	
1618453978.1490722	8.527	79.0	83.0	84.0	75.0	
1618453978.1824121	8.527	80.0	83.0	84.0	76.0	
1618453978.222427	8.527	79.0	83.0	84.0	76.0	
1618453978.2570593	8.527	80.0	84.0	85.0	76.0	
1618453978.2924848	8.527	81.0	84.0	85.0	75.0	
1618453978.326835	8.527	80.0	84.0	85.0	76.0	
1618453978.3607867	8.527	80.0	84.0	85.0	76.0	
1618453978.3986938	8.527	79.0	84.0	84.0	75.0	
1618453978.440042	8.527	79.0	83.0	84.0	75.0	
1618453978.482041	8.527	79.0	83.0	84.0	74.0	
1618453978.5242105	8.527	78.0	83.0	84.0	74.0	
1618453978.5636642	8.527	78.0	83.0	84.0	74.0	
1618453978.6000657	8.527	79.0	83.0	83.0	74.0	
1618453978.6381354	8.527	80.0	83.0	85.0	75.0	
1618453978.680716	8.527	79.0	83.0	85.0	75.0	
1618453978.7193537	8.527	80.0	84.0	86.0	75.0	
1618453978.7557793	8.527	80.0	84.0	85.0	76.0	
1618453978.7939022	8.527	80.0	84.0	85.0	76.0	
1618453978.8302875	8.527	79.0	84.0	85.0	76.0	
1618453978.8671553	8.527	80.0	84.0	85.0	75.0	
1618453978.9030187	8.527	80.0	83.0	84.0	75.0	
1618453978.9415774	8.527	79.0	83.0	85.0	75.0	
1618453978.9798074	8.527	79.0	83.0	84.0	75.0	
