time	W	temp4	temp5	temp6	temp7
1618451681.8642244	10.107	75.0	80.0	81.0	69.0	
1618451681.9003758	10.107	74.0	79.0	81.0	70.0	
1618451681.9372156	10.107	75.0	80.0	81.0	70.0	
1618451681.9721057	10.107	74.0	79.0	81.0	69.0	
1618451682.0118032	10.107	74.0	80.0	81.0	69.0	
1618451682.048079	10.107	75.0	79.0	80.0	69.0	
1618451682.0853913	10.107	74.0	79.0	81.0	70.0	
1618451682.1204662	10.0	74.0	79.0	80.0	69.0	
1618451682.1559865	10.0	75.0	79.0	80.0	69.0	
1618451682.191048	10.0	75.0	79.0	80.0	69.0	
1618451682.2268126	10.0	74.0	80.0	79.0	70.0	
1618451682.262146	10.0	75.0	80.0	81.0	69.0	
1618451682.2993178	10.0	75.0	80.0	80.0	70.0	
1618451682.3342152	10.0	74.0	80.0	81.0	70.0	
1618451682.3694808	10.0	75.0	80.0	81.0	70.0	
1618451682.4078174	10.0	75.0	79.0	81.0	70.0	
1618451682.4443917	10.0	75.0	79.0	81.0	70.0	
1618451682.4820025	10.0	75.0	79.0	80.0	69.0	
1618451682.520074	10.0	75.0	80.0	81.0	70.0	
1618451682.55649	10.0	75.0	79.0	81.0	70.0	
1618451682.5932	10.0	76.0	80.0	81.0	69.0	
1618451682.6318974	10.0	75.0	80.0	80.0	69.0	
1618451682.6688743	10.0	74.0	79.0	80.0	70.0	
1618451682.7023957	10.0	74.0	80.0	81.0	70.0	
1618451682.738549	10.0	75.0	80.0	80.0	70.0	
1618451682.7713435	10.0	75.0	79.0	81.0	70.0	
1618451682.807555	10.0	76.0	79.0	81.0	70.0	
1618451682.8442388	10.0	76.0	79.0	81.0	70.0	
1618451682.8808374	10.0	76.0	80.0	81.0	70.0	
1618451682.9152505	10.0	75.0	79.0	81.0	70.0	
1618451682.9540558	10.0	75.0	80.0	81.0	70.0	
1618451682.990143	10.0	75.0	80.0	80.0	69.0	
1618451683.0276618	10.0	75.0	80.0	81.0	70.0	
1618451683.0631433	10.096	75.0	80.0	80.0	70.0	
1618451683.0999093	10.096	75.0	80.0	81.0	70.0	
1618451683.1347768	10.096	75.0	79.0	81.0	71.0	
1618451683.1733553	10.096	75.0	79.0	81.0	70.0	
1618451683.2076333	10.096	75.0	80.0	82.0	70.0	
1618451683.2443953	10.096	75.0	80.0	81.0	70.0	
1618451683.2794356	10.096	76.0	80.0	81.0	70.0	
1618451683.3136406	10.096	75.0	80.0	80.0	70.0	
1618451683.3514638	10.096	74.0	80.0	81.0	70.0	
1618451683.3862185	10.096	75.0	80.0	81.0	70.0	
1618451683.421262	10.096	75.0	80.0	81.0	70.0	
1618451683.4574277	10.096	76.0	80.0	80.0	70.0	
1618451683.4945922	10.096	75.0	80.0	81.0	70.0	
1618451683.5363207	10.096	75.0	80.0	81.0	70.0	
1618451683.5726604	10.096	75.0	80.0	81.0	70.0	
1618451683.608052	10.096	75.0	80.0	81.0	70.0	
1618451683.6435294	10.096	76.0	80.0	82.0	70.0	
1618451683.6788645	10.096	75.0	80.0	81.0	71.0	
1618451683.714324	10.096	76.0	80.0	82.0	70.0	
1618451683.7480214	10.096	75.0	80.0	81.0	71.0	
1618451683.7821934	10.096	76.0	80.0	82.0	70.0	
1618451683.816967	10.096	76.0	80.0	82.0	71.0	
1618451683.8543074	10.096	75.0	80.0	81.0	70.0	
1618451683.8901432	10.096	75.0	80.0	81.0	70.0	
1618451683.9268196	10.096	74.0	80.0	81.0	70.0	
1618451683.9626381	10.096	75.0	80.0	81.0	70.0	
1618451683.9980638	10.096	74.0	80.0	81.0	70.0	
1618451684.0355525	10.096	75.0	80.0	82.0	70.0	
1618451684.0688555	10.119	75.0	80.0	82.0	70.0	
1618451684.1056578	10.119	75.0	80.0	82.0	70.0	
1618451684.1397758	10.119	75.0	80.0	81.0	70.0	
1618451684.1717966	10.119	76.0	80.0	82.0	70.0	
1618451684.20898	10.119	75.0	80.0	81.0	71.0	
1618451684.245183	10.119	76.0	80.0	82.0	71.0	
1618451684.2789297	10.119	76.0	79.0	80.0	70.0	
1618451684.3145285	10.119	76.0	80.0	81.0	70.0	
1618451684.3503428	10.119	76.0	80.0	82.0	71.0	
1618451684.3823552	10.119	76.0	80.0	82.0	71.0	
1618451684.418408	10.119	75.0	80.0	82.0	70.0	
1618451684.4559054	10.119	76.0	80.0	81.0	70.0	
1618451684.4943407	10.119	76.0	81.0	81.0	70.0	
1618451684.5306568	10.119	76.0	80.0	81.0	71.0	
1618451684.5640135	10.119	75.0	80.0	81.0	70.0	
1618451684.6029701	10.119	76.0	80.0	82.0	71.0	
1618451684.6420956	10.119	75.0	80.0	81.0	70.0	
1618451684.6757803	10.119	76.0	80.0	82.0	70.0	
1618451684.7122045	10.119	76.0	81.0	81.0	71.0	
1618451684.7491205	10.119	76.0	80.0	82.0	70.0	
1618451684.78568	10.119	76.0	80.0	82.0	70.0	
1618451684.8221025	10.119	76.0	80.0	81.0	70.0	
1618451684.8587072	10.119	75.0	80.0	82.0	70.0	
1618451684.894551	10.119	76.0	81.0	82.0	70.0	
1618451684.9282832	10.119	76.0	81.0	82.0	70.0	
1618451684.959833	10.119	76.0	80.0	81.0	71.0	
1618451684.9965518	10.119	75.0	80.0	82.0	71.0	
1618451685.0332894	10.119	75.0	81.0	81.0	71.0	
1618451685.0710244	10.119	74.0	81.0	82.0	71.0	
1618451685.1097484	10.092	75.0	80.0	81.0	71.0	
1618451685.145512	10.092	75.0	80.0	82.0	71.0	
1618451685.1801455	10.092	76.0	80.0	81.0	71.0	
1618451685.2156653	10.092	76.0	80.0	82.0	70.0	
1618451685.2475584	10.092	75.0	81.0	81.0	71.0	
1618451685.2841253	10.092	76.0	81.0	81.0	71.0	
1618451685.3210459	10.092	76.0	81.0	82.0	71.0	
1618451685.3559482	10.092	75.0	80.0	82.0	71.0	
1618451685.3927367	10.092	75.0	80.0	82.0	71.0	
1618451685.4259543	10.092	75.0	80.0	82.0	71.0	
1618451685.462424	10.092	77.0	81.0	81.0	71.0	
1618451685.4995108	10.092	76.0	81.0	81.0	70.0	
1618451685.53846	10.092	75.0	81.0	82.0	71.0	
1618451685.5770378	10.092	76.0	81.0	82.0	71.0	
1618451685.6108122	10.092	75.0	81.0	81.0	71.0	
1618451685.6452322	10.092	76.0	81.0	82.0	71.0	
1618451685.6789656	10.092	76.0	81.0	82.0	71.0	
1618451685.7114618	10.092	76.0	81.0	81.0	71.0	
1618451685.7452438	10.092	77.0	81.0	81.0	70.0	
1618451685.7830288	10.092	76.0	81.0	82.0	71.0	
1618451685.82022	10.092	76.0	81.0	82.0	71.0	
1618451685.856738	10.092	76.0	81.0	82.0	71.0	
1618451685.8951216	10.092	75.0	81.0	81.0	71.0	
1618451685.9324443	10.092	75.0	80.0	81.0	71.0	
1618451685.9699972	10.092	75.0	81.0	82.0	71.0	
1618451686.0044026	10.092	75.0	81.0	82.0	71.0	
1618451686.0426717	10.092	75.0	81.0	81.0	71.0	
1618451686.0788362	10.092	75.0	81.0	82.0	71.0	
1618451686.115595	10.119	75.0	81.0	82.0	70.0	
1618451686.1541955	10.119	76.0	81.0	81.0	70.0	
1618451686.190288	10.119	76.0	81.0	82.0	71.0	
1618451686.223454	10.119	76.0	81.0	81.0	71.0	
1618451686.2597098	10.119	76.0	81.0	82.0	71.0	
1618451686.2940426	10.119	75.0	81.0	82.0	71.0	
1618451686.328194	10.119	77.0	81.0	82.0	72.0	
1618451686.3615303	10.119	76.0	81.0	81.0	72.0	
1618451686.3979707	10.119	77.0	81.0	82.0	71.0	
1618451686.4352016	10.119	76.0	81.0	83.0	71.0	
1618451686.4701838	10.119	77.0	81.0	82.0	71.0	
1618451686.5064735	10.119	76.0	81.0	82.0	71.0	
1618451686.545516	10.119	76.0	81.0	82.0	71.0	
1618451686.5824482	10.119	76.0	81.0	82.0	71.0	
1618451686.6235816	10.119	76.0	81.0	82.0	70.0	
1618451686.660293	10.119	77.0	81.0	82.0	71.0	
1618451686.697581	10.119	76.0	81.0	83.0	71.0	
1618451686.7335734	10.119	76.0	81.0	82.0	71.0	
1618451686.7695389	10.119	76.0	81.0	82.0	71.0	
1618451686.8033648	10.119	76.0	81.0	83.0	71.0	
1618451686.8359582	10.119	77.0	82.0	82.0	70.0	
1618451686.872673	10.119	75.0	81.0	83.0	70.0	
1618451686.907279	10.119	76.0	81.0	83.0	72.0	
1618451686.9434724	10.119	76.0	81.0	83.0	71.0	
1618451686.9804184	10.119	75.0	81.0	83.0	71.0	
1618451687.0138419	10.119	76.0	81.0	82.0	72.0	
1618451687.0486546	10.119	76.0	81.0	82.0	71.0	
1618451687.0824912	10.145	76.0	81.0	81.0	72.0	
1618451687.1188214	10.145	77.0	81.0	81.0	71.0	
1618451687.1535408	10.145	76.0	81.0	82.0	71.0	
1618451687.1866734	10.145	76.0	81.0	83.0	71.0	
1618451687.2232955	10.145	77.0	81.0	82.0	71.0	
1618451687.2590635	10.145	76.0	81.0	82.0	71.0	
1618451687.2958982	10.145	76.0	81.0	82.0	72.0	
1618451687.3334405	10.145	76.0	81.0	83.0	71.0	
1618451687.3698497	10.145	76.0	81.0	82.0	71.0	
1618451687.40789	10.145	76.0	81.0	82.0	72.0	
1618451687.4453123	10.145	77.0	81.0	82.0	71.0	
1618451687.4800422	10.145	76.0	81.0	83.0	71.0	
1618451687.5169663	10.145	76.0	81.0	82.0	72.0	
1618451687.551654	10.145	76.0	82.0	82.0	71.0	
1618451687.5920353	10.145	77.0	81.0	82.0	71.0	
1618451687.6278064	10.145	76.0	81.0	83.0	71.0	
1618451687.6634617	10.145	77.0	81.0	83.0	71.0	
1618451687.7018197	10.145	75.0	81.0	82.0	71.0	
1618451687.738416	10.145	77.0	81.0	82.0	71.0	
1618451687.7726696	10.145	76.0	81.0	82.0	71.0	
1618451687.8072598	10.145	76.0	81.0	83.0	71.0	
1618451687.8457384	10.145	76.0	81.0	82.0	71.0	
1618451687.8822544	10.145	76.0	81.0	82.0	71.0	
1618451687.9151561	10.145	76.0	81.0	83.0	72.0	
1618451687.9503968	10.145	76.0	81.0	83.0	71.0	
1618451687.989364	10.145	76.0	81.0	82.0	72.0	
1618451688.0218601	10.145	76.0	81.0	82.0	72.0	
1618451688.0564487	10.214	76.0	81.0	82.0	72.0	
1618451688.0935705	10.214	77.0	81.0	82.0	71.0	
1618451688.1302433	10.214	76.0	81.0	82.0	71.0	
1618451688.167001	10.214	76.0	81.0	83.0	71.0	
1618451688.2013469	10.214	76.0	82.0	82.0	71.0	
1618451688.2357285	10.214	77.0	81.0	82.0	71.0	
1618451688.2703981	10.214	75.0	81.0	83.0	71.0	
1618451688.30517	10.214	77.0	82.0	82.0	71.0	
1618451688.340155	10.214	76.0	81.0	83.0	71.0	
1618451688.3729346	10.214	76.0	81.0	83.0	72.0	
1618451688.4065266	10.214	76.0	82.0	82.0	71.0	
1618451688.44052	10.214	76.0	82.0	82.0	72.0	
