time	W	temp4	temp5	temp6	temp7
1618452375.5026	9.145	77.0	82.0	84.0	74.0	
1618452375.5651886	9.145	78.0	83.0	84.0	73.0	
1618452375.6248336	9.145	79.0	83.0	84.0	73.0	
1618452375.6868746	9.145	78.0	83.0	85.0	73.0	
1618452375.7463093	9.145	79.0	84.0	85.0	74.0	
1618452375.8051243	9.145	79.0	84.0	85.0	74.0	
1618452375.8626668	9.145	79.0	84.0	85.0	74.0	
1618452375.9289148	9.145	79.0	84.0	84.0	74.0	
1618452375.9866033	9.145	79.0	84.0	85.0	74.0	
1618452376.045534	9.145	79.0	84.0	85.0	74.0	
1618452376.1054137	9.145	79.0	84.0	85.0	75.0	
1618452376.167135	9.145	79.0	84.0	85.0	74.0	
1618452376.2278337	9.855	78.0	84.0	84.0	74.0	
1618452376.2908022	9.855	78.0	83.0	84.0	74.0	
1618452376.3528652	9.855	78.0	83.0	84.0	74.0	
1618452376.4160714	9.855	77.0	82.0	83.0	73.0	
1618452376.4781787	9.855	78.0	83.0	83.0	74.0	
1618452376.5378406	9.855	78.0	83.0	84.0	74.0	
1618452376.5970004	9.855	79.0	83.0	84.0	74.0	
1618452376.6540818	9.855	79.0	84.0	85.0	74.0	
1618452376.712072	9.855	79.0	84.0	85.0	74.0	
1618452376.771677	9.855	78.0	83.0	84.0	74.0	
1618452376.8315089	9.855	78.0	83.0	84.0	74.0	
1618452376.89215	9.855	78.0	82.0	84.0	74.0	
1618452376.9534087	9.855	77.0	82.0	84.0	73.0	
1618452377.0122054	9.855	78.0	83.0	84.0	74.0	
1618452377.0738366	9.855	79.0	83.0	84.0	74.0	
1618452377.133694	9.855	79.0	83.0	84.0	74.0	
1618452377.1902814	9.855	79.0	84.0	85.0	74.0	
1618452377.2527657	9.855	78.0	83.0	84.0	74.0	
1618452377.314874	9.286	78.0	83.0	84.0	74.0	
1618452377.376744	9.286	78.0	82.0	84.0	73.0	
1618452377.4401517	9.286	77.0	82.0	83.0	73.0	
1618452377.5053046	9.286	77.0	82.0	83.0	73.0	
1618452377.5636191	9.286	78.0	83.0	83.0	74.0	
1618452377.6229258	9.286	79.0	83.0	84.0	74.0	
1618452377.6797774	9.286	79.0	84.0	85.0	74.0	
